location,year,state,state_po,county,candidate,party,candidatevotes,totalvotes,Location
"Nebraska, McPherson",2000,Nebraska,NE,McPherson,Ralph Nader,green,1.0,301,"Nebraska, McPherson"
"Nebraska, Merrick",2000,Nebraska,NE,Merrick,Al Gore,democrat,848.0,3340,"Nebraska, Merrick"
"Nebraska, Merrick",2000,Nebraska,NE,Merrick,George W. Bush,republican,2380.0,3340,"Nebraska, Merrick"
"Nebraska, Merrick",2000,Nebraska,NE,Merrick,Ralph Nader,green,84.0,3340,"Nebraska, Merrick"
"Nebraska, Morrill",2000,Nebraska,NE,Morrill,Al Gore,democrat,460.0,2138,"Nebraska, Morrill"
"Nebraska, Morrill",2000,Nebraska,NE,Morrill,George W. Bush,republican,1597.0,2138,"Nebraska, Morrill"
"Nebraska, Morrill",2000,Nebraska,NE,Morrill,Ralph Nader,green,46.0,2138,"Nebraska, Morrill"
"Nebraska, Nance",2000,Nebraska,NE,Nance,Al Gore,democrat,497.0,1665,"Nebraska, Nance"
"Nebraska, Nance",2000,Nebraska,NE,Nance,George W. Bush,republican,1105.0,1665,"Nebraska, Nance"
"Nebraska, Nance",2000,Nebraska,NE,Nance,Ralph Nader,green,46.0,1665,"Nebraska, Nance"
"Nebraska, Nemaha",2000,Nebraska,NE,Nemaha,Al Gore,democrat,1063.0,3369,"Nebraska, Nemaha"
"Nebraska, Nemaha",2000,Nebraska,NE,Nemaha,George W. Bush,republican,2177.0,3369,"Nebraska, Nemaha"
"Nebraska, Nemaha",2000,Nebraska,NE,Nemaha,Ralph Nader,green,94.0,3369,"Nebraska, Nemaha"
"Nebraska, Nuckolls",2000,Nebraska,NE,Nuckolls,Al Gore,democrat,644.0,2443,"Nebraska, Nuckolls"
"Nebraska, Nuckolls",2000,Nebraska,NE,Nuckolls,George W. Bush,republican,1701.0,2443,"Nebraska, Nuckolls"
"Nebraska, Nuckolls",2000,Nebraska,NE,Nuckolls,Ralph Nader,green,66.0,2443,"Nebraska, Nuckolls"
"Nebraska, Otoe",2000,Nebraska,NE,Otoe,Al Gore,democrat,2208.0,6662,"Nebraska, Otoe"
"Nebraska, Otoe",2000,Nebraska,NE,Otoe,George W. Bush,republican,4178.0,6662,"Nebraska, Otoe"
"Nebraska, Otoe",2000,Nebraska,NE,Otoe,Ralph Nader,green,218.0,6662,"Nebraska, Otoe"
"Nebraska, Pawnee",2000,Nebraska,NE,Pawnee,Al Gore,democrat,522.0,1519,"Nebraska, Pawnee"
"Nebraska, Pawnee",2000,Nebraska,NE,Pawnee,George W. Bush,republican,937.0,1519,"Nebraska, Pawnee"
"Nebraska, Pawnee",2000,Nebraska,NE,Pawnee,Ralph Nader,green,38.0,1519,"Nebraska, Pawnee"
"Nebraska, Perkins",2000,Nebraska,NE,Perkins,Al Gore,democrat,243.0,1452,"Nebraska, Perkins"
"Nebraska, Perkins",2000,Nebraska,NE,Perkins,George W. Bush,republican,1170.0,1452,"Nebraska, Perkins"
"Nebraska, Perkins",2000,Nebraska,NE,Perkins,Ralph Nader,green,31.0,1452,"Nebraska, Perkins"
"Nebraska, Phelps",2000,Nebraska,NE,Phelps,Al Gore,democrat,934.0,4627,"Nebraska, Phelps"
"Nebraska, Phelps",2000,Nebraska,NE,Phelps,George W. Bush,republican,3575.0,4627,"Nebraska, Phelps"
"Nebraska, Phelps",2000,Nebraska,NE,Phelps,Ralph Nader,green,86.0,4627,"Nebraska, Phelps"
"Nebraska, Pierce",2000,Nebraska,NE,Pierce,Al Gore,democrat,570.0,3208,"Nebraska, Pierce"
"Nebraska, Pierce",2000,Nebraska,NE,Pierce,George W. Bush,republican,2534.0,3208,"Nebraska, Pierce"
"Nebraska, Pierce",2000,Nebraska,NE,Pierce,Ralph Nader,green,52.0,3208,"Nebraska, Pierce"
"Nebraska, Platte",2000,Nebraska,NE,Platte,Al Gore,democrat,2612.0,12859,"Nebraska, Platte"
"Nebraska, Platte",2000,Nebraska,NE,Platte,George W. Bush,republican,9861.0,12859,"Nebraska, Platte"
"Nebraska, Platte",2000,Nebraska,NE,Platte,Ralph Nader,green,266.0,12859,"Nebraska, Platte"
"Nebraska, Polk",2000,Nebraska,NE,Polk,Al Gore,democrat,610.0,2613,"Nebraska, Polk"
"Nebraska, Polk",2000,Nebraska,NE,Polk,George W. Bush,republican,1925.0,2613,"Nebraska, Polk"
"Nebraska, Polk",2000,Nebraska,NE,Polk,Ralph Nader,green,52.0,2613,"Nebraska, Polk"
"Nebraska, Red Willow",2000,Nebraska,NE,Red Willow,Al Gore,democrat,1188.0,5025,"Nebraska, Red Willow"
"Nebraska, Red Willow",2000,Nebraska,NE,Red Willow,George W. Bush,republican,3680.0,5025,"Nebraska, Red Willow"
"Nebraska, Red Willow",2000,Nebraska,NE,Red Willow,Ralph Nader,green,103.0,5025,"Nebraska, Red Willow"
"Nebraska, Richardson",2000,Nebraska,NE,Richardson,Al Gore,democrat,1382.0,4150,"Nebraska, Richardson"
"Nebraska, Richardson",2000,Nebraska,NE,Richardson,George W. Bush,republican,2623.0,4150,"Nebraska, Richardson"
"Nebraska, Richardson",2000,Nebraska,NE,Richardson,Ralph Nader,green,83.0,4150,"Nebraska, Richardson"
"Nebraska, Rock",2000,Nebraska,NE,Rock,Al Gore,democrat,141.0,894,"Nebraska, Rock"
"Nebraska, Rock",2000,Nebraska,NE,Rock,George W. Bush,republican,725.0,894,"Nebraska, Rock"
"Nebraska, Rock",2000,Nebraska,NE,Rock,Ralph Nader,green,17.0,894,"Nebraska, Rock"
"Nebraska, Saline",2000,Nebraska,NE,Saline,Al Gore,democrat,2321.0,5145,"Nebraska, Saline"
"Nebraska, Saline",2000,Nebraska,NE,Saline,George W. Bush,republican,2581.0,5145,"Nebraska, Saline"
"Nebraska, Saline",2000,Nebraska,NE,Saline,Ralph Nader,green,187.0,5145,"Nebraska, Saline"
"Nebraska, Sarpy",2000,Nebraska,NE,Sarpy,Al Gore,democrat,14637.0,45278,"Nebraska, Sarpy"
"Nebraska, Sarpy",2000,Nebraska,NE,Sarpy,George W. Bush,republican,28979.0,45278,"Nebraska, Sarpy"
"Nebraska, Sarpy",2000,Nebraska,NE,Sarpy,Ralph Nader,green,1308.0,45278,"Nebraska, Sarpy"
"Nebraska, Saunders",2000,Nebraska,NE,Saunders,Al Gore,democrat,2852.0,8919,"Nebraska, Saunders"
"Nebraska, Saunders",2000,Nebraska,NE,Saunders,George W. Bush,republican,5688.0,8919,"Nebraska, Saunders"
"Nebraska, Saunders",2000,Nebraska,NE,Saunders,Ralph Nader,green,277.0,8919,"Nebraska, Saunders"
"Nebraska, Scotts Bluff",2000,Nebraska,NE,Scotts Bluff,Al Gore,democrat,3937.0,13839,"Nebraska, Scotts Bluff"
"Nebraska, Scotts Bluff",2000,Nebraska,NE,Scotts Bluff,George W. Bush,republican,9397.0,13839,"Nebraska, Scotts Bluff"
"Nebraska, Scotts Bluff",2000,Nebraska,NE,Scotts Bluff,Ralph Nader,green,400.0,13839,"Nebraska, Scotts Bluff"
"Nebraska, Seward",2000,Nebraska,NE,Seward,Al Gore,democrat,2250.0,7016,"Nebraska, Seward"
"Nebraska, Seward",2000,Nebraska,NE,Seward,George W. Bush,republican,4457.0,7016,"Nebraska, Seward"
"Nebraska, Seward",2000,Nebraska,NE,Seward,Ralph Nader,green,245.0,7016,"Nebraska, Seward"
"Nebraska, Sheridan",2000,Nebraska,NE,Sheridan,Al Gore,democrat,392.0,2576,"Nebraska, Sheridan"
"Nebraska, Sheridan",2000,Nebraska,NE,Sheridan,George W. Bush,republican,2105.0,2576,"Nebraska, Sheridan"
"Nebraska, Sheridan",2000,Nebraska,NE,Sheridan,Ralph Nader,green,54.0,2576,"Nebraska, Sheridan"
"Nebraska, Sherman",2000,Nebraska,NE,Sherman,Al Gore,democrat,564.0,1705,"Nebraska, Sherman"
"Nebraska, Sherman",2000,Nebraska,NE,Sherman,George W. Bush,republican,1072.0,1705,"Nebraska, Sherman"
"Nebraska, Sherman",2000,Nebraska,NE,Sherman,Ralph Nader,green,48.0,1705,"Nebraska, Sherman"
"Nebraska, Sioux",2000,Nebraska,NE,Sioux,Al Gore,democrat,98.0,752,"Nebraska, Sioux"
"Nebraska, Sioux",2000,Nebraska,NE,Sioux,George W. Bush,republican,629.0,752,"Nebraska, Sioux"
"Nebraska, Sioux",2000,Nebraska,NE,Sioux,Ralph Nader,green,18.0,752,"Nebraska, Sioux"
"Nebraska, Stanton",2000,Nebraska,NE,Stanton,Al Gore,democrat,500.0,2486,"Nebraska, Stanton"
"Nebraska, Stanton",2000,Nebraska,NE,Stanton,George W. Bush,republican,1895.0,2486,"Nebraska, Stanton"
"Nebraska, Stanton",2000,Nebraska,NE,Stanton,Ralph Nader,green,53.0,2486,"Nebraska, Stanton"
"Nebraska, Thayer",2000,Nebraska,NE,Thayer,Al Gore,democrat,821.0,3006,"Nebraska, Thayer"
"Nebraska, Thayer",2000,Nebraska,NE,Thayer,George W. Bush,republican,2096.0,3006,"Nebraska, Thayer"
"Nebraska, Thayer",2000,Nebraska,NE,Thayer,Ralph Nader,green,65.0,3006,"Nebraska, Thayer"
"Nebraska, Thomas",2000,Nebraska,NE,Thomas,Al Gore,democrat,55.0,395,"Nebraska, Thomas"
"Nebraska, Thomas",2000,Nebraska,NE,Thomas,George W. Bush,republican,329.0,395,"Nebraska, Thomas"
"Nebraska, Thomas",2000,Nebraska,NE,Thomas,Ralph Nader,green,9.0,395,"Nebraska, Thomas"
"Nebraska, Thurston",2000,Nebraska,NE,Thurston,Al Gore,democrat,924.0,2082,"Nebraska, Thurston"
"Nebraska, Thurston",2000,Nebraska,NE,Thurston,George W. Bush,republican,1040.0,2082,"Nebraska, Thurston"
"Nebraska, Thurston",2000,Nebraska,NE,Thurston,Ralph Nader,green,56.0,2082,"Nebraska, Thurston"
"Nebraska, Valley",2000,Nebraska,NE,Valley,Al Gore,democrat,583.0,2263,"Nebraska, Valley"
"Nebraska, Valley",2000,Nebraska,NE,Valley,George W. Bush,republican,1610.0,2263,"Nebraska, Valley"
"Nebraska, Valley",2000,Nebraska,NE,Valley,Ralph Nader,green,45.0,2263,"Nebraska, Valley"
"Nebraska, Washington",2000,Nebraska,NE,Washington,Al Gore,democrat,2550.0,8626,"Nebraska, Washington"
"Nebraska, Washington",2000,Nebraska,NE,Washington,George W. Bush,republican,5758.0,8626,"Nebraska, Washington"
"Nebraska, Washington",2000,Nebraska,NE,Washington,Ralph Nader,green,234.0,8626,"Nebraska, Washington"
"Nebraska, Wayne",2000,Nebraska,NE,Wayne,Al Gore,democrat,1001.0,3940,"Nebraska, Wayne"
"Nebraska, Wayne",2000,Nebraska,NE,Wayne,George W. Bush,republican,2774.0,3940,"Nebraska, Wayne"
"Nebraska, Wayne",2000,Nebraska,NE,Wayne,Ralph Nader,green,119.0,3940,"Nebraska, Wayne"
"Nebraska, Webster",2000,Nebraska,NE,Webster,Al Gore,democrat,584.0,1945,"Nebraska, Webster"
"Nebraska, Webster",2000,Nebraska,NE,Webster,George W. Bush,republican,1302.0,1945,"Nebraska, Webster"
"Nebraska, Webster",2000,Nebraska,NE,Webster,Ralph Nader,green,48.0,1945,"Nebraska, Webster"
"Nebraska, Wheeler",2000,Nebraska,NE,Wheeler,Al Gore,democrat,85.0,453,"Nebraska, Wheeler"
"Nebraska, Wheeler",2000,Nebraska,NE,Wheeler,George W. Bush,republican,351.0,453,"Nebraska, Wheeler"
"Nebraska, Wheeler",2000,Nebraska,NE,Wheeler,Ralph Nader,green,11.0,453,"Nebraska, Wheeler"
"Nebraska, York",2000,Nebraska,NE,York,Al Gore,democrat,1407.0,6460,"Nebraska, York"
"Nebraska, York",2000,Nebraska,NE,York,George W. Bush,republican,4816.0,6460,"Nebraska, York"
"Nebraska, York",2000,Nebraska,NE,York,Ralph Nader,green,161.0,6460,"Nebraska, York"
"Nevada, Carson City",2000,Nevada,NV,Carson City,Al Gore,democrat,7354.0,19452,"Nevada, Carson City"
"Nevada, Carson City",2000,Nevada,NV,Carson City,George W. Bush,republican,11084.0,19452,"Nevada, Carson City"
"Nevada, Carson City",2000,Nevada,NV,Carson City,Ralph Nader,green,605.0,19452,"Nevada, Carson City"
"Nevada, Churchill",2000,Nevada,NV,Churchill,Al Gore,democrat,2191.0,8823,"Nevada, Churchill"
"Nevada, Churchill",2000,Nevada,NV,Churchill,George W. Bush,republican,6237.0,8823,"Nevada, Churchill"
"Nevada, Churchill",2000,Nevada,NV,Churchill,Ralph Nader,green,189.0,8823,"Nevada, Churchill"
"Nevada, Clark",2000,Nevada,NV,Clark,Al Gore,democrat,196100.0,382198,"Nevada, Clark"
"Nevada, Clark",2000,Nevada,NV,Clark,George W. Bush,republican,170932.0,382198,"Nevada, Clark"
"Nevada, Clark",2000,Nevada,NV,Clark,Ralph Nader,green,7942.0,382198,"Nevada, Clark"
"Nevada, Douglas",2000,Nevada,NV,Douglas,Al Gore,democrat,5837.0,17974,"Nevada, Douglas"
"Nevada, Douglas",2000,Nevada,NV,Douglas,George W. Bush,republican,11193.0,17974,"Nevada, Douglas"
"Nevada, Douglas",2000,Nevada,NV,Douglas,Ralph Nader,green,593.0,17974,"Nevada, Douglas"
"Nevada, Elko",2000,Nevada,NV,Elko,Al Gore,democrat,2542.0,14180,"Nevada, Elko"
"Nevada, Elko",2000,Nevada,NV,Elko,George W. Bush,republican,11025.0,14180,"Nevada, Elko"
"Nevada, Elko",2000,Nevada,NV,Elko,Ralph Nader,green,221.0,14180,"Nevada, Elko"
"Nevada, Esmeralda",2000,Nevada,NV,Esmeralda,Al Gore,democrat,116.0,491,"Nevada, Esmeralda"
"Nevada, Esmeralda",2000,Nevada,NV,Esmeralda,George W. Bush,republican,333.0,491,"Nevada, Esmeralda"
"Nevada, Esmeralda",2000,Nevada,NV,Esmeralda,Ralph Nader,green,14.0,491,"Nevada, Esmeralda"
"Nevada, Eureka",2000,Nevada,NV,Eureka,Al Gore,democrat,150.0,837,"Nevada, Eureka"
"Nevada, Eureka",2000,Nevada,NV,Eureka,George W. Bush,republican,632.0,837,"Nevada, Eureka"
"Nevada, Eureka",2000,Nevada,NV,Eureka,Ralph Nader,green,15.0,837,"Nevada, Eureka"
"Nevada, Humboldt",2000,Nevada,NV,Humboldt,Al Gore,democrat,1128.0,5030,"Nevada, Humboldt"
"Nevada, Humboldt",2000,Nevada,NV,Humboldt,George W. Bush,republican,3638.0,5030,"Nevada, Humboldt"
"Nevada, Humboldt",2000,Nevada,NV,Humboldt,Ralph Nader,green,137.0,5030,"Nevada, Humboldt"
"Nevada, Lander",2000,Nevada,NV,Lander,Al Gore,democrat,395.0,2119,"Nevada, Lander"
"Nevada, Lander",2000,Nevada,NV,Lander,George W. Bush,republican,1619.0,2119,"Nevada, Lander"
"Nevada, Lander",2000,Nevada,NV,Lander,Ralph Nader,green,37.0,2119,"Nevada, Lander"
"Nevada, Lincoln",2000,Nevada,NV,Lincoln,Al Gore,democrat,461.0,1956,"Nevada, Lincoln"
"Nevada, Lincoln",2000,Nevada,NV,Lincoln,George W. Bush,republican,1372.0,1956,"Nevada, Lincoln"
"Nevada, Lincoln",2000,Nevada,NV,Lincoln,Ralph Nader,green,40.0,1956,"Nevada, Lincoln"
"Nevada, Lyon",2000,Nevada,NV,Lyon,Al Gore,democrat,3955.0,11992,"Nevada, Lyon"
"Nevada, Lyon",2000,Nevada,NV,Lyon,George W. Bush,republican,7270.0,11992,"Nevada, Lyon"
"Nevada, Lyon",2000,Nevada,NV,Lyon,Ralph Nader,green,382.0,11992,"Nevada, Lyon"
"Nevada, Mineral",2000,Nevada,NV,Mineral,Al Gore,democrat,916.0,2293,"Nevada, Mineral"
"Nevada, Mineral",2000,Nevada,NV,Mineral,George W. Bush,republican,1227.0,2293,"Nevada, Mineral"
"Nevada, Mineral",2000,Nevada,NV,Mineral,Ralph Nader,green,81.0,2293,"Nevada, Mineral"
"Nevada, Nye",2000,Nevada,NV,Nye,Al Gore,democrat,4525.0,12181,"Nevada, Nye"
"Nevada, Nye",2000,Nevada,NV,Nye,George W. Bush,republican,6904.0,12181,"Nevada, Nye"
"Nevada, Nye",2000,Nevada,NV,Nye,Ralph Nader,green,332.0,12181,"Nevada, Nye"
"Nevada, Pershing",2000,Nevada,NV,Pershing,Al Gore,democrat,476.0,1802,"Nevada, Pershing"
"Nevada, Pershing",2000,Nevada,NV,Pershing,George W. Bush,republican,1221.0,1802,"Nevada, Pershing"
"Nevada, Pershing",2000,Nevada,NV,Pershing,Ralph Nader,green,46.0,1802,"Nevada, Pershing"
"Nevada, Storey",2000,Nevada,NV,Storey,Al Gore,democrat,666.0,1798,"Nevada, Storey"
"Nevada, Storey",2000,Nevada,NV,Storey,George W. Bush,republican,1014.0,1798,"Nevada, Storey"
"Nevada, Storey",2000,Nevada,NV,Storey,Ralph Nader,green,79.0,1798,"Nevada, Storey"
"Nevada, Washoe",2000,Nevada,NV,Washoe,Al Gore,democrat,52097.0,122301,"Nevada, Washoe"
"Nevada, Washoe",2000,Nevada,NV,Washoe,George W. Bush,republican,63640.0,122301,"Nevada, Washoe"
"Nevada, Washoe",2000,Nevada,NV,Washoe,Ralph Nader,green,4209.0,122301,"Nevada, Washoe"
"Nevada, White Pine",2000,Nevada,NV,White Pine,Al Gore,democrat,1069.0,3543,"Nevada, White Pine"
"Nevada, White Pine",2000,Nevada,NV,White Pine,George W. Bush,republican,2234.0,3543,"Nevada, White Pine"
"Nevada, White Pine",2000,Nevada,NV,White Pine,Ralph Nader,green,86.0,3543,"Nevada, White Pine"
"New Hampshire, Belknap",2000,New Hampshire,NH,Belknap,Al Gore,democrat,10719.0,26795,"New Hampshire, Belknap"
"New Hampshire, Belknap",2000,New Hampshire,NH,Belknap,George W. Bush,republican,14799.0,26795,"New Hampshire, Belknap"
"New Hampshire, Belknap",2000,New Hampshire,NH,Belknap,Ralph Nader,green,977.0,26795,"New Hampshire, Belknap"
"New Hampshire, Carroll",2000,New Hampshire,NH,Carroll,Al Gore,democrat,9852.0,23879,"New Hampshire, Carroll"
"New Hampshire, Carroll",2000,New Hampshire,NH,Carroll,George W. Bush,republican,12597.0,23879,"New Hampshire, Carroll"
"New Hampshire, Carroll",2000,New Hampshire,NH,Carroll,Ralph Nader,green,1086.0,23879,"New Hampshire, Carroll"
"New Hampshire, Cheshire",2000,New Hampshire,NH,Cheshire,Al Gore,democrat,17382.0,33395,"New Hampshire, Cheshire"
"New Hampshire, Cheshire",2000,New Hampshire,NH,Cheshire,George W. Bush,republican,13793.0,33395,"New Hampshire, Cheshire"
"New Hampshire, Cheshire",2000,New Hampshire,NH,Cheshire,Ralph Nader,green,1750.0,33395,"New Hampshire, Cheshire"
"New Hampshire, Coos",2000,New Hampshire,NH,Coos,Al Gore,democrat,6570.0,14600,"New Hampshire, Coos"
"New Hampshire, Coos",2000,New Hampshire,NH,Coos,George W. Bush,republican,7329.0,14600,"New Hampshire, Coos"
"New Hampshire, Coos",2000,New Hampshire,NH,Coos,Ralph Nader,green,463.0,14600,"New Hampshire, Coos"
"New Hampshire, Grafton",2000,New Hampshire,NH,Grafton,Al Gore,democrat,18326.0,38733,"New Hampshire, Grafton"
"New Hampshire, Grafton",2000,New Hampshire,NH,Grafton,George W. Bush,republican,18092.0,38733,"New Hampshire, Grafton"
"New Hampshire, Grafton",2000,New Hampshire,NH,Grafton,Ralph Nader,green,1783.0,38733,"New Hampshire, Grafton"
"New Hampshire, Hillsborough",2000,New Hampshire,NH,Hillsborough,Al Gore,democrat,77625.0,165761,"New Hampshire, Hillsborough"
"New Hampshire, Hillsborough",2000,New Hampshire,NH,Hillsborough,George W. Bush,republican,80649.0,165761,"New Hampshire, Hillsborough"
"New Hampshire, Hillsborough",2000,New Hampshire,NH,Hillsborough,Ralph Nader,green,5465.0,165761,"New Hampshire, Hillsborough"
"New Hampshire, Merrimack",2000,New Hampshire,NH,Merrimack,Al Gore,democrat,30622.0,63684,"New Hampshire, Merrimack"
"New Hampshire, Merrimack",2000,New Hampshire,NH,Merrimack,George W. Bush,republican,30028.0,63684,"New Hampshire, Merrimack"
"New Hampshire, Merrimack",2000,New Hampshire,NH,Merrimack,Ralph Nader,green,2343.0,63684,"New Hampshire, Merrimack"
"New Hampshire, Rockingham",2000,New Hampshire,NH,Rockingham,Al Gore,democrat,61628.0,134173,"New Hampshire, Rockingham"
"New Hampshire, Rockingham",2000,New Hampshire,NH,Rockingham,George W. Bush,republican,65860.0,134173,"New Hampshire, Rockingham"
"New Hampshire, Rockingham",2000,New Hampshire,NH,Rockingham,Ralph Nader,green,5213.0,134173,"New Hampshire, Rockingham"
"New Hampshire, Strafford",2000,New Hampshire,NH,Strafford,Al Gore,democrat,25400.0,49393,"New Hampshire, Strafford"
"New Hampshire, Strafford",2000,New Hampshire,NH,Strafford,George W. Bush,republican,21108.0,49393,"New Hampshire, Strafford"
"New Hampshire, Strafford",2000,New Hampshire,NH,Strafford,Ralph Nader,green,2273.0,49393,"New Hampshire, Strafford"
"New Hampshire, Sullivan",2000,New Hampshire,NH,Sullivan,Al Gore,democrat,8224.0,18668,"New Hampshire, Sullivan"
"New Hampshire, Sullivan",2000,New Hampshire,NH,Sullivan,George W. Bush,republican,9304.0,18668,"New Hampshire, Sullivan"
"New Hampshire, Sullivan",2000,New Hampshire,NH,Sullivan,Ralph Nader,green,845.0,18668,"New Hampshire, Sullivan"
"New Jersey, Atlantic",2000,New Jersey,NJ,Atlantic,Al Gore,democrat,52880.0,91102,"New Jersey, Atlantic"
"New Jersey, Atlantic",2000,New Jersey,NJ,Atlantic,George W. Bush,republican,35593.0,91102,"New Jersey, Atlantic"
"New Jersey, Atlantic",2000,New Jersey,NJ,Atlantic,Ralph Nader,green,2188.0,91102,"New Jersey, Atlantic"
"New Jersey, Bergen",2000,New Jersey,NJ,Bergen,Al Gore,democrat,202682.0,366721,"New Jersey, Bergen"
"New Jersey, Bergen",2000,New Jersey,NJ,Bergen,George W. Bush,republican,152731.0,366721,"New Jersey, Bergen"
"New Jersey, Bergen",2000,New Jersey,NJ,Bergen,Ralph Nader,green,9688.0,366721,"New Jersey, Bergen"
"New Jersey, Burlington",2000,New Jersey,NJ,Burlington,Al Gore,democrat,99506.0,177541,"New Jersey, Burlington"
"New Jersey, Burlington",2000,New Jersey,NJ,Burlington,George W. Bush,republican,72254.0,177541,"New Jersey, Burlington"
"New Jersey, Burlington",2000,New Jersey,NJ,Burlington,Ralph Nader,green,4894.0,177541,"New Jersey, Burlington"
"New Jersey, Camden",2000,New Jersey,NJ,Camden,Al Gore,democrat,127166.0,196861,"New Jersey, Camden"
"New Jersey, Camden",2000,New Jersey,NJ,Camden,George W. Bush,republican,62464.0,196861,"New Jersey, Camden"
"New Jersey, Camden",2000,New Jersey,NJ,Camden,Ralph Nader,green,6124.0,196861,"New Jersey, Camden"
"New Jersey, Cape May",2000,New Jersey,NJ,Cape May,Al Gore,democrat,22189.0,47594,"New Jersey, Cape May"
"New Jersey, Cape May",2000,New Jersey,NJ,Cape May,George W. Bush,republican,23794.0,47594,"New Jersey, Cape May"
"New Jersey, Cape May",2000,New Jersey,NJ,Cape May,Ralph Nader,green,1291.0,47594,"New Jersey, Cape May"
"New Jersey, Cumberland",2000,New Jersey,NJ,Cumberland,Al Gore,democrat,28188.0,48684,"New Jersey, Cumberland"
"New Jersey, Cumberland",2000,New Jersey,NJ,Cumberland,George W. Bush,republican,18882.0,48684,"New Jersey, Cumberland"
"New Jersey, Cumberland",2000,New Jersey,NJ,Cumberland,Ralph Nader,green,1004.0,48684,"New Jersey, Cumberland"
"New Jersey, Essex",2000,New Jersey,NJ,Essex,Al Gore,democrat,185505.0,259573,"New Jersey, Essex"
"New Jersey, Essex",2000,New Jersey,NJ,Essex,George W. Bush,republican,66842.0,259573,"New Jersey, Essex"
"New Jersey, Essex",2000,New Jersey,NJ,Essex,Ralph Nader,green,5641.0,259573,"New Jersey, Essex"
"New Jersey, Gloucester",2000,New Jersey,NJ,Gloucester,Al Gore,democrat,61095.0,107298,"New Jersey, Gloucester"
"New Jersey, Gloucester",2000,New Jersey,NJ,Gloucester,George W. Bush,republican,42315.0,107298,"New Jersey, Gloucester"
"New Jersey, Gloucester",2000,New Jersey,NJ,Gloucester,Ralph Nader,green,3196.0,107298,"New Jersey, Gloucester"
"New Jersey, Hudson",2000,New Jersey,NJ,Hudson,Al Gore,democrat,118206.0,167361,"New Jersey, Hudson"
"New Jersey, Hudson",2000,New Jersey,NJ,Hudson,George W. Bush,republican,43804.0,167361,"New Jersey, Hudson"
"New Jersey, Hudson",2000,New Jersey,NJ,Hudson,Ralph Nader,green,4436.0,167361,"New Jersey, Hudson"
"New Jersey, Hunterdon",2000,New Jersey,NJ,Hunterdon,Al Gore,democrat,21387.0,56455,"New Jersey, Hunterdon"
"New Jersey, Hunterdon",2000,New Jersey,NJ,Hunterdon,George W. Bush,republican,32210.0,56455,"New Jersey, Hunterdon"
"New Jersey, Hunterdon",2000,New Jersey,NJ,Hunterdon,Ralph Nader,green,2459.0,56455,"New Jersey, Hunterdon"
"New Jersey, Mercer",2000,New Jersey,NJ,Mercer,Al Gore,democrat,83256.0,135559,"New Jersey, Mercer"
"New Jersey, Mercer",2000,New Jersey,NJ,Mercer,George W. Bush,republican,46670.0,135559,"New Jersey, Mercer"
"New Jersey, Mercer",2000,New Jersey,NJ,Mercer,Ralph Nader,green,4561.0,135559,"New Jersey, Mercer"
"New Jersey, Middlesex",2000,New Jersey,NJ,Middlesex,Al Gore,democrat,154998.0,258849,"New Jersey, Middlesex"
"New Jersey, Middlesex",2000,New Jersey,NJ,Middlesex,George W. Bush,republican,93545.0,258849,"New Jersey, Middlesex"
"New Jersey, Middlesex",2000,New Jersey,NJ,Middlesex,Ralph Nader,green,8934.0,258849,"New Jersey, Middlesex"
"New Jersey, Monmouth",2000,New Jersey,NJ,Monmouth,Al Gore,democrat,131476.0,262141,"New Jersey, Monmouth"
"New Jersey, Monmouth",2000,New Jersey,NJ,Monmouth,George W. Bush,republican,119291.0,262141,"New Jersey, Monmouth"
"New Jersey, Monmouth",2000,New Jersey,NJ,Monmouth,Ralph Nader,green,9059.0,262141,"New Jersey, Monmouth"
"New Jersey, Morris",2000,New Jersey,NJ,Morris,Al Gore,democrat,88039.0,206508,"New Jersey, Morris"
"New Jersey, Morris",2000,New Jersey,NJ,Morris,George W. Bush,republican,111066.0,206508,"New Jersey, Morris"
"New Jersey, Morris",2000,New Jersey,NJ,Morris,Ralph Nader,green,6333.0,206508,"New Jersey, Morris"
